family,scenario_base,scenario_name,traffic_profile_id,traffic_profile_name,settings_file,n_hosts,Scenario.endTime,Group.msgTtl_minutes,Events.nrof,Events1.interval,Events1.size,note
04_rural,R6_SparseLongRange,R6_SparseLongRange__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP03_ManySmall.settings,18,43200,7200,1,"10, 30","1k, 10k",
04_rural,R6_SparseLongRange,R6_SparseLongRange__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP04_FewLarge.settings,18,43200,14400,1,"180, 300","1M, 5M",
04_rural,R6_SparseLongRange,R6_SparseLongRange__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP05_CriticalTTL.settings,18,43200,5,1,"60, 120","10k, 100k",
04_rural,R6_SparseLongRange,R6_SparseLongRange__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP06_OneToMany.settings,18,43200,7200,1,"30, 60","10k, 100k",
04_rural,R6_SparseLongRange,R6_SparseLongRange__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP07_BurstWindow.settings,18,43200,7200,1,"5, 15",,
04_rural,R6_SparseLongRange,R6_SparseLongRange__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP08_HubTarget.settings,18,43200,7200,1,"30, 60",,
04_rural,R6_SparseLongRange,R6_SparseLongRange__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP09_Bimodal.settings,18,43200,7200,2,,,
04_rural,R6_SparseLongRange,R6_SparseLongRange__TP10_Storm,TP10,Storm,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP10_Storm.settings,18,43200,60,1,"5, 10","100k, 500k",
04_rural,R6_SparseLongRange,R6_SparseLongRange__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP11_ManyToOne.settings,18,43200,7200,1,"30, 60","10k, 100k",
04_rural,R6_SparseLongRange,R6_SparseLongRange__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP12_GroupToGroup.settings,18,43200,7200,1,"60, 120","50k, 150k",
04_rural,R7_SparseTinyBuffer,R7_SparseTinyBuffer__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP01_Baseline.settings,38,43200,7200,1,"60, 120","50k, 150k",
04_rural,R7_SparseTinyBuffer,R7_SparseTinyBuffer__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP02_LowLoad.settings,38,43200,21600,1,"300, 600","10k, 100k",
04_rural,R7_SparseTinyBuffer,R7_SparseTinyBuffer__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP03_ManySmall.settings,38,43200,7200,1,"10, 30","1k, 10k",
04_rural,R7_SparseTinyBuffer,R7_SparseTinyBuffer__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP04_FewLarge.settings,38,43200,14400,1,"180, 300","1M, 5M",
04_rural,R7_SparseTinyBuffer,R7_SparseTinyBuffer__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP05_CriticalTTL.settings,38,43200,5,1,"60, 120","10k, 100k",
04_rural,R7_SparseTinyBuffer,R7_SparseTinyBuffer__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP06_OneToMany.settings,38,43200,7200,1,"30, 60","10k, 100k",
04_rural,R7_SparseTinyBuffer,R7_SparseTinyBuffer__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP07_BurstWindow.settings,38,43200,7200,1,"5, 15",,
04_rural,R7_SparseTinyBuffer,R7_SparseTinyBuffer__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP08_HubTarget.settings,38,43200,7200,1,"30, 60",,
04_rural,R7_SparseTinyBuffer,R7_SparseTinyBuffer__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP09_Bimodal.settings,38,43200,7200,2,,,
04_rural,R7_SparseTinyBuffer,R7_SparseTinyBuffer__TP10_Storm,TP10,Storm,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP10_Storm.settings,38,43200,60,1,"5, 10","100k, 500k",
04_rural,R7_SparseTinyBuffer,R7_SparseTinyBuffer__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP11_ManyToOne.settings,38,43200,7200,1,"30, 60","10k, 100k",
04_rural,R7_SparseTinyBuffer,R7_SparseTinyBuffer__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP12_GroupToGroup.settings,38,43200,7200,1,"60, 120","50k, 150k",
04_rural,R8_IntermittentPower,R8_IntermittentPower__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP01_Baseline.settings,35,43200,7200,1,"60, 120","50k, 150k",
04_rural,R8_IntermittentPower,R8_IntermittentPower__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP02_LowLoad.settings,35,43200,21600,1,"300, 600","10k, 100k",
04_rural,R8_IntermittentPower,R8_IntermittentPower__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP03_ManySmall.settings,35,43200,7200,1,"10, 30","1k, 10k",
04_rural,R8_IntermittentPower,R8_IntermittentPower__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP04_FewLarge.settings,35,43200,14400,1,"180, 300","1M, 5M",
04_rural,R8_IntermittentPower,R8_IntermittentPower__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP05_CriticalTTL.settings,35,43200,5,1,"60, 120","10k, 100k",
04_rural,R8_IntermittentPower,R8_IntermittentPower__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP06_OneToMany.settings,35,43200,7200,1,"30, 60","10k, 100k",
04_rural,R8_IntermittentPower,R8_IntermittentPower__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP07_BurstWindow.settings,35,43200,7200,1,"5, 15",,
04_rural,R8_IntermittentPower,R8_IntermittentPower__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP08_HubTarget.settings,35,43200,7200,1,"30, 60",,
04_rural,R8_IntermittentPower,R8_IntermittentPower__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP09_Bimodal.settings,35,43200,7200,2,,,
04_rural,R8_IntermittentPower,R8_IntermittentPower__TP10_Storm,TP10,Storm,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP10_Storm.settings,35,43200,60,1,"5, 10","100k, 500k",
04_rural,R8_IntermittentPower,R8_IntermittentPower__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP11_ManyToOne.settings,35,43200,7200,1,"30, 60","10k, 100k",
04_rural,R8_IntermittentPower,R8_IntermittentPower__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP12_GroupToGroup.settings,35,43200,7200,1,"60, 120","50k, 150k",
04_rural,R9_ExtremeRange_200m,R9_ExtremeRange_200m__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP01_Baseline.settings,40,43200,7200,1,"60, 120","50k, 150k",
04_rural,R9_ExtremeRange_200m,R9_ExtremeRange_200m__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP02_LowLoad.settings,40,43200,21600,1,"300, 600","10k, 100k",
04_rural,R9_ExtremeRange_200m,R9_ExtremeRange_200m__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP03_ManySmall.settings,40,43200,7200,1,"10, 30","1k, 10k",
04_rural,R9_ExtremeRange_200m,R9_ExtremeRange_200m__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP04_FewLarge.settings,40,43200,14400,1,"180, 300","1M, 5M",
04_rural,R9_ExtremeRange_200m,R9_ExtremeRange_200m__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP05_CriticalTTL.settings,40,43200,5,1,"60, 120","10k, 100k",
04_rural,R9_ExtremeRange_200m,R9_ExtremeRange_200m__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP06_OneToMany.settings,40,43200,7200,1,"30, 60","10k, 100k",
04_rural,R9_ExtremeRange_200m,R9_ExtremeRange_200m__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP07_BurstWindow.settings,40,43200,7200,1,"5, 15",,
04_rural,R9_ExtremeRange_200m,R9_ExtremeRange_200m__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP08_HubTarget.settings,40,43200,7200,1,"30, 60",,
04_rural,R9_ExtremeRange_200m,R9_ExtremeRange_200m__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP09_Bimodal.settings,40,43200,7200,2,,,
04_rural,R9_ExtremeRange_200m,R9_ExtremeRange_200m__TP10_Storm,TP10,Storm,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP10_Storm.settings,40,43200,60,1,"5, 10","100k, 500k",
04_rural,R9_ExtremeRange_200m,R9_ExtremeRange_200m__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP11_ManyToOne.settings,40,43200,7200,1,"30, 60","10k, 100k",
04_rural,R9_ExtremeRange_200m,R9_ExtremeRange_200m__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP12_GroupToGroup.settings,40,43200,7200,1,"60, 120","50k, 150k",
05_disaster,D1_ShelterHotspots_Clusters,D1_ShelterHotspots_Clusters__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP01_Baseline.settings,80,43200,7200,1,"60, 120","50k, 150k",
05_disaster,D1_ShelterHotspots_Clusters,D1_ShelterHotspots_Clusters__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP02_LowLoad.settings,80,43200,21600,1,"300, 600","10k, 100k",
05_disaster,D1_ShelterHotspots_Clusters,D1_ShelterHotspots_Clusters__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP03_ManySmall.settings,80,43200,7200,1,"10, 30","1k, 10k",
05_disaster,D1_ShelterHotspots_Clusters,D1_ShelterHotspots_Clusters__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP04_FewLarge.settings,80,43200,14400,1,"180, 300","1M, 5M",
05_disaster,D1_ShelterHotspots_Clusters,D1_ShelterHotspots_Clusters__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP05_CriticalTTL.settings,80,43200,5,1,"60, 120","10k, 100k",
05_disaster,D1_ShelterHotspots_Clusters,D1_ShelterHotspots_Clusters__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP06_OneToMany.settings,80,43200,7200,1,"30, 60","10k, 100k",
05_disaster,D1_ShelterHotspots_Clusters,D1_ShelterHotspots_Clusters__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP07_BurstWindow.settings,80,43200,7200,1,"5, 15",,
05_disaster,D1_ShelterHotspots_Clusters,D1_ShelterHotspots_Clusters__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP08_HubTarget.settings,80,43200,7200,1,"30, 60",,
05_disaster,D1_ShelterHotspots_Clusters,D1_ShelterHotspots_Clusters__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP09_Bimodal.settings,80,43200,7200,2,,,
05_disaster,D1_ShelterHotspots_Clusters,D1_ShelterHotspots_Clusters__TP10_Storm,TP10,Storm,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP10_Storm.settings,80,43200,60,1,"5, 10","100k, 500k",
05_disaster,D1_ShelterHotspots_Clusters,D1_ShelterHotspots_Clusters__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP11_ManyToOne.settings,80,43200,7200,1,"30, 60","10k, 100k",
05_disaster,D1_ShelterHotspots_Clusters,D1_ShelterHotspots_Clusters__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP12_GroupToGroup.settings,80,43200,7200,1,"60, 120","50k, 150k",
05_disaster,D2_PartitionedCity_MuleBridge,D2_PartitionedCity_MuleBridge__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP01_Baseline.settings,71,43200,7200,1,"60, 120","50k, 150k",
05_disaster,D2_PartitionedCity_MuleBridge,D2_PartitionedCity_MuleBridge__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP02_LowLoad.settings,71,43200,21600,1,"300, 600","10k, 100k",
05_disaster,D2_PartitionedCity_MuleBridge,D2_PartitionedCity_MuleBridge__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP03_ManySmall.settings,71,43200,7200,1,"10, 30","1k, 10k",
05_disaster,D2_PartitionedCity_MuleBridge,D2_PartitionedCity_MuleBridge__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP04_FewLarge.settings,71,43200,14400,1,"180, 300","1M, 5M",
05_disaster,D2_PartitionedCity_MuleBridge,D2_PartitionedCity_MuleBridge__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP05_CriticalTTL.settings,71,43200,5,1,"60, 120","10k, 100k",
05_disaster,D2_PartitionedCity_MuleBridge,D2_PartitionedCity_MuleBridge__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP06_OneToMany.settings,71,43200,7200,1,"30, 60","10k, 100k",
05_disaster,D2_PartitionedCity_MuleBridge,D2_PartitionedCity_MuleBridge__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP07_BurstWindow.settings,71,43200,7200,1,"5, 15",,
05_disaster,D2_PartitionedCity_MuleBridge,D2_PartitionedCity_MuleBridge__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP08_HubTarget.settings,71,43200,7200,1,"30, 60",,
05_disaster,D2_PartitionedCity_MuleBridge,D2_PartitionedCity_MuleBridge__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP09_Bimodal.settings,71,43200,7200,2,,,
05_disaster,D2_PartitionedCity_MuleBridge,D2_PartitionedCity_MuleBridge__TP10_Storm,TP10,Storm,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP10_Storm.settings,71,43200,60,1,"5, 10","100k, 500k",
05_disaster,D2_PartitionedCity_MuleBridge,D2_PartitionedCity_MuleBridge__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP11_ManyToOne.settings,71,43200,7200,1,"30, 60","10k, 100k",
05_disaster,D2_PartitionedCity_MuleBridge,D2_PartitionedCity_MuleBridge__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP12_GroupToGroup.settings,71,43200,7200,1,"60, 120","50k, 150k",
05_disaster,D3_Aftershock_ErraticMobility,D3_Aftershock_ErraticMobility__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP01_Baseline.settings,54,43200,7200,1,"60, 120","50k, 150k",
05_disaster,D3_Aftershock_ErraticMobility,D3_Aftershock_ErraticMobility__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP02_LowLoad.settings,54,43200,21600,1,"300, 600","10k, 100k",
05_disaster,D3_Aftershock_ErraticMobility,D3_Aftershock_ErraticMobility__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP03_ManySmall.settings,54,43200,7200,1,"10, 30","1k, 10k",
05_disaster,D3_Aftershock_ErraticMobility,D3_Aftershock_ErraticMobility__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP04_FewLarge.settings,54,43200,14400,1,"180, 300","1M, 5M",
05_disaster,D3_Aftershock_ErraticMobility,D3_Aftershock_ErraticMobility__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP05_CriticalTTL.settings,54,43200,5,1,"60, 120","10k, 100k",
05_disaster,D3_Aftershock_ErraticMobility,D3_Aftershock_ErraticMobility__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP06_OneToMany.settings,54,43200,7200,1,"30, 60","10k, 100k",
05_disaster,D3_Aftershock_ErraticMobility,D3_Aftershock_ErraticMobility__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP07_BurstWindow.settings,54,43200,7200,1,"5, 15",,
05_disaster,D3_Aftershock_ErraticMobility,D3_Aftershock_ErraticMobility__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP08_HubTarget.settings,54,43200,7200,1,"30, 60",,
05_disaster,D3_Aftershock_ErraticMobility,D3_Aftershock_ErraticMobility__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP09_Bimodal.settings,54,43200,7200,2,,,
05_disaster,D3_Aftershock_ErraticMobility,D3_Aftershock_ErraticMobility__TP10_Storm,TP10,Storm,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP10_Storm.settings,54,43200,60,1,"5, 10","100k, 500k",
05_disaster,D3_Aftershock_ErraticMobility,D3_Aftershock_ErraticMobility__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP11_ManyToOne.settings,54,43200,7200,1,"30, 60","10k, 100k",
05_disaster,D3_Aftershock_ErraticMobility,D3_Aftershock_ErraticMobility__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP12_GroupToGroup.settings,54,43200,7200,1,"60, 120","50k, 150k",
05_disaster,D4_MedicalTriage_TwoClasses,D4_MedicalTriage_TwoClasses__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP01_Baseline.settings,50,43200,7200,1,"60, 120","50k, 150k",
05_disaster,D4_MedicalTriage_TwoClasses,D4_MedicalTriage_TwoClasses__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP02_LowLoad.settings,50,43200,21600,1,"300, 600","10k, 100k",
05_disaster,D4_MedicalTriage_TwoClasses,D4_MedicalTriage_TwoClasses__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP03_ManySmall.settings,50,43200,7200,1,"10, 30","1k, 10k",
05_disaster,D4_MedicalTriage_TwoClasses,D4_MedicalTriage_TwoClasses__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP04_FewLarge.settings,50,43200,14400,1,"180, 300","1M, 5M",
05_disaster,D4_MedicalTriage_TwoClasses,D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP05_CriticalTTL.settings,50,43200,5,1,"60, 120","10k, 100k",
05_disaster,D4_MedicalTriage_TwoClasses,D4_MedicalTriage_TwoClasses__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP06_OneToMany.settings,50,43200,7200,1,"30, 60","10k, 100k",
05_disaster,D4_MedicalTriage_TwoClasses,D4_MedicalTriage_TwoClasses__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP07_BurstWindow.settings,50,43200,7200,1,"5, 15",,
05_disaster,D4_MedicalTriage_TwoClasses,D4_MedicalTriage_TwoClasses__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP08_HubTarget.settings,50,43200,7200,1,"30, 60",,
05_disaster,D4_MedicalTriage_TwoClasses,D4_MedicalTriage_TwoClasses__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP09_Bimodal.settings,50,43200,7200,2,,,
05_disaster,D4_MedicalTriage_TwoClasses,D4_MedicalTriage_TwoClasses__TP10_Storm,TP10,Storm,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP10_Storm.settings,50,43200,60,1,"5, 10","100k, 500k",
05_disaster,D4_MedicalTriage_TwoClasses,D4_MedicalTriage_TwoClasses__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP11_ManyToOne.settings,50,43200,7200,1,"30, 60","10k, 100k",
05_disaster,D4_MedicalTriage_TwoClasses,D4_MedicalTriage_TwoClasses__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP12_GroupToGroup.settings,50,43200,7200,1,"60, 120","50k, 150k",
05_disaster,D5_UAVMule_FastRoute_HelsinkiMedium,D5_UAVMule_FastRoute_HelsinkiMedium__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP01_Baseline.settings,62,43200,7200,1,"60, 120","50k, 150k",
05_disaster,D5_UAVMule_FastRoute_HelsinkiMedium,D5_UAVMule_FastRoute_HelsinkiMedium__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP02_LowLoad.settings,62,43200,21600,1,"300, 600","10k, 100k",
05_disaster,D5_UAVMule_FastRoute_HelsinkiMedium,D5_UAVMule_FastRoute_HelsinkiMedium__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP03_ManySmall.settings,62,43200,7200,1,"10, 30","1k, 10k",
05_disaster,D5_UAVMule_FastRoute_HelsinkiMedium,D5_UAVMule_FastRoute_HelsinkiMedium__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP04_FewLarge.settings,62,43200,14400,1,"180, 300","1M, 5M",
05_disaster,D5_UAVMule_FastRoute_HelsinkiMedium,D5_UAVMule_FastRoute_HelsinkiMedium__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP05_CriticalTTL.settings,62,43200,5,1,"60, 120","10k, 100k",
05_disaster,D5_UAVMule_FastRoute_HelsinkiMedium,D5_UAVMule_FastRoute_HelsinkiMedium__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP06_OneToMany.settings,62,43200,7200,1,"30, 60","10k, 100k",
05_disaster,D5_UAVMule_FastRoute_HelsinkiMedium,D5_UAVMule_FastRoute_HelsinkiMedium__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP07_BurstWindow.settings,62,43200,7200,1,"5, 15",,
05_disaster,D5_UAVMule_FastRoute_HelsinkiMedium,D5_UAVMule_FastRoute_HelsinkiMedium__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP08_HubTarget.settings,62,43200,7200,1,"30, 60",,
05_disaster,D5_UAVMule_FastRoute_HelsinkiMedium,D5_UAVMule_FastRoute_HelsinkiMedium__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP09_Bimodal.settings,62,43200,7200,2,,,
05_disaster,D5_UAVMule_FastRoute_HelsinkiMedium,D5_UAVMule_FastRoute_HelsinkiMedium__TP10_Storm,TP10,Storm,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP10_Storm.settings,62,43200,60,1,"5, 10","100k, 500k",
05_disaster,D5_UAVMule_FastRoute_HelsinkiMedium,D5_UAVMule_FastRoute_HelsinkiMedium__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP11_ManyToOne.settings,62,43200,7200,1,"30, 60","10k, 100k",
05_disaster,D5_UAVMule_FastRoute_HelsinkiMedium,D5_UAVMule_FastRoute_HelsinkiMedium__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP12_GroupToGroup.settings,62,43200,7200,1,"60, 120","50k, 150k",
05_disaster,D6_ShortTtlCritical_5to10min,D6_ShortTtlCritical_5to10min__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP01_Baseline.settings,54,14400,7200,1,"60, 120","50k, 150k",
05_disaster,D6_ShortTtlCritical_5to10min,D6_ShortTtlCritical_5to10min__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP02_LowLoad.settings,54,14400,21600,1,"300, 600","10k, 100k",
05_disaster,D6_ShortTtlCritical_5to10min,D6_ShortTtlCritical_5to10min__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP03_ManySmall.settings,54,14400,7200,1,"10, 30","1k, 10k",
