scenario_name,scenario_base,family,traffic_profile_id,benchmark_split,revision_action,change_map,change_mobility,change_tp,settings_file
R8_IntermittentPower__TP04_FewLarge,R8_IntermittentPower,04_rural,TP04,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP04_FewLarge.settings
R8_IntermittentPower__TP05_CriticalTTL,R8_IntermittentPower,04_rural,TP05,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP05_CriticalTTL.settings
R8_IntermittentPower__TP06_OneToMany,R8_IntermittentPower,04_rural,TP06,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP06_OneToMany.settings
R8_IntermittentPower__TP07_BurstWindow,R8_IntermittentPower,04_rural,TP07,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP07_BurstWindow.settings
R8_IntermittentPower__TP08_HubTarget,R8_IntermittentPower,04_rural,TP08,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP08_HubTarget.settings
R8_IntermittentPower__TP09_Bimodal,R8_IntermittentPower,04_rural,TP09,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP09_Bimodal.settings
R8_IntermittentPower__TP10_Storm,R8_IntermittentPower,04_rural,TP10,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP10_Storm.settings
R8_IntermittentPower__TP11_ManyToOne,R8_IntermittentPower,04_rural,TP11,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP11_ManyToOne.settings
R8_IntermittentPower__TP12_GroupToGroup,R8_IntermittentPower,04_rural,TP12,control,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP12_GroupToGroup.settings
R9_ExtremeRange_200m__TP01_Baseline,R9_ExtremeRange_200m,04_rural,TP01,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP01_Baseline.settings
R9_ExtremeRange_200m__TP02_LowLoad,R9_ExtremeRange_200m,04_rural,TP02,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP02_LowLoad.settings
R9_ExtremeRange_200m__TP03_ManySmall,R9_ExtremeRange_200m,04_rural,TP03,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP03_ManySmall.settings
R9_ExtremeRange_200m__TP04_FewLarge,R9_ExtremeRange_200m,04_rural,TP04,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP04_FewLarge.settings
R9_ExtremeRange_200m__TP05_CriticalTTL,R9_ExtremeRange_200m,04_rural,TP05,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP05_CriticalTTL.settings
R9_ExtremeRange_200m__TP06_OneToMany,R9_ExtremeRange_200m,04_rural,TP06,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP06_OneToMany.settings
R9_ExtremeRange_200m__TP07_BurstWindow,R9_ExtremeRange_200m,04_rural,TP07,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP07_BurstWindow.settings
R9_ExtremeRange_200m__TP08_HubTarget,R9_ExtremeRange_200m,04_rural,TP08,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP08_HubTarget.settings
R9_ExtremeRange_200m__TP09_Bimodal,R9_ExtremeRange_200m,04_rural,TP09,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP09_Bimodal.settings
R9_ExtremeRange_200m__TP10_Storm,R9_ExtremeRange_200m,04_rural,TP10,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP10_Storm.settings
R9_ExtremeRange_200m__TP11_ManyToOne,R9_ExtremeRange_200m,04_rural,TP11,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP11_ManyToOne.settings
R9_ExtremeRange_200m__TP12_GroupToGroup,R9_ExtremeRange_200m,04_rural,TP12,control,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/04_rural/R9_ExtremeRange_200m__TP12_GroupToGroup.settings
D1_ShelterHotspots_Clusters__TP01_Baseline,D1_ShelterHotspots_Clusters,05_disaster,TP01,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP01_Baseline.settings
D1_ShelterHotspots_Clusters__TP02_LowLoad,D1_ShelterHotspots_Clusters,05_disaster,TP02,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP02_LowLoad.settings
D1_ShelterHotspots_Clusters__TP03_ManySmall,D1_ShelterHotspots_Clusters,05_disaster,TP03,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP03_ManySmall.settings
D1_ShelterHotspots_Clusters__TP04_FewLarge,D1_ShelterHotspots_Clusters,05_disaster,TP04,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP04_FewLarge.settings
D1_ShelterHotspots_Clusters__TP05_CriticalTTL,D1_ShelterHotspots_Clusters,05_disaster,TP05,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP05_CriticalTTL.settings
D1_ShelterHotspots_Clusters__TP06_OneToMany,D1_ShelterHotspots_Clusters,05_disaster,TP06,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP06_OneToMany.settings
D1_ShelterHotspots_Clusters__TP07_BurstWindow,D1_ShelterHotspots_Clusters,05_disaster,TP07,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP07_BurstWindow.settings
D1_ShelterHotspots_Clusters__TP08_HubTarget,D1_ShelterHotspots_Clusters,05_disaster,TP08,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP08_HubTarget.settings
D1_ShelterHotspots_Clusters__TP09_Bimodal,D1_ShelterHotspots_Clusters,05_disaster,TP09,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP09_Bimodal.settings
D1_ShelterHotspots_Clusters__TP10_Storm,D1_ShelterHotspots_Clusters,05_disaster,TP10,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP10_Storm.settings
D1_ShelterHotspots_Clusters__TP11_ManyToOne,D1_ShelterHotspots_Clusters,05_disaster,TP11,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP11_ManyToOne.settings
D1_ShelterHotspots_Clusters__TP12_GroupToGroup,D1_ShelterHotspots_Clusters,05_disaster,TP12,control,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D1_ShelterHotspots_Clusters__TP12_GroupToGroup.settings
D2_PartitionedCity_MuleBridge__TP01_Baseline,D2_PartitionedCity_MuleBridge,05_disaster,TP01,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP01_Baseline.settings
D2_PartitionedCity_MuleBridge__TP02_LowLoad,D2_PartitionedCity_MuleBridge,05_disaster,TP02,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP02_LowLoad.settings
D2_PartitionedCity_MuleBridge__TP03_ManySmall,D2_PartitionedCity_MuleBridge,05_disaster,TP03,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP03_ManySmall.settings
D2_PartitionedCity_MuleBridge__TP04_FewLarge,D2_PartitionedCity_MuleBridge,05_disaster,TP04,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP04_FewLarge.settings
D2_PartitionedCity_MuleBridge__TP05_CriticalTTL,D2_PartitionedCity_MuleBridge,05_disaster,TP05,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP05_CriticalTTL.settings
D2_PartitionedCity_MuleBridge__TP06_OneToMany,D2_PartitionedCity_MuleBridge,05_disaster,TP06,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP06_OneToMany.settings
D2_PartitionedCity_MuleBridge__TP07_BurstWindow,D2_PartitionedCity_MuleBridge,05_disaster,TP07,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP07_BurstWindow.settings
D2_PartitionedCity_MuleBridge__TP08_HubTarget,D2_PartitionedCity_MuleBridge,05_disaster,TP08,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP08_HubTarget.settings
D2_PartitionedCity_MuleBridge__TP09_Bimodal,D2_PartitionedCity_MuleBridge,05_disaster,TP09,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP09_Bimodal.settings
D2_PartitionedCity_MuleBridge__TP10_Storm,D2_PartitionedCity_MuleBridge,05_disaster,TP10,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP10_Storm.settings
D2_PartitionedCity_MuleBridge__TP11_ManyToOne,D2_PartitionedCity_MuleBridge,05_disaster,TP11,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP11_ManyToOne.settings
D2_PartitionedCity_MuleBridge__TP12_GroupToGroup,D2_PartitionedCity_MuleBridge,05_disaster,TP12,control,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D2_PartitionedCity_MuleBridge__TP12_GroupToGroup.settings
D3_Aftershock_ErraticMobility__TP01_Baseline,D3_Aftershock_ErraticMobility,05_disaster,TP01,main,modificar_tp,no,no,si,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP01_Baseline.settings
D3_Aftershock_ErraticMobility__TP02_LowLoad,D3_Aftershock_ErraticMobility,05_disaster,TP02,main,modificar_tp,no,no,si,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP02_LowLoad.settings
D3_Aftershock_ErraticMobility__TP03_ManySmall,D3_Aftershock_ErraticMobility,05_disaster,TP03,main,modificar_tp,no,no,si,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP03_ManySmall.settings
D3_Aftershock_ErraticMobility__TP04_FewLarge,D3_Aftershock_ErraticMobility,05_disaster,TP04,stress,modificar_tp,no,no,si,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP04_FewLarge.settings
D3_Aftershock_ErraticMobility__TP05_CriticalTTL,D3_Aftershock_ErraticMobility,05_disaster,TP05,stress,modificar_tp,no,no,si,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP05_CriticalTTL.settings
D3_Aftershock_ErraticMobility__TP06_OneToMany,D3_Aftershock_ErraticMobility,05_disaster,TP06,stress,modificar_tp,no,no,si,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP06_OneToMany.settings
D3_Aftershock_ErraticMobility__TP07_BurstWindow,D3_Aftershock_ErraticMobility,05_disaster,TP07,main,modificar_tp,no,no,si,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP07_BurstWindow.settings
D3_Aftershock_ErraticMobility__TP08_HubTarget,D3_Aftershock_ErraticMobility,05_disaster,TP08,main,modificar_tp,no,no,si,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP08_HubTarget.settings
D3_Aftershock_ErraticMobility__TP09_Bimodal,D3_Aftershock_ErraticMobility,05_disaster,TP09,stress,modificar_tp,no,no,si,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP09_Bimodal.settings
D3_Aftershock_ErraticMobility__TP10_Storm,D3_Aftershock_ErraticMobility,05_disaster,TP10,stress,modificar_tp,no,no,si,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP10_Storm.settings
D3_Aftershock_ErraticMobility__TP11_ManyToOne,D3_Aftershock_ErraticMobility,05_disaster,TP11,stress,modificar_tp,no,no,si,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP11_ManyToOne.settings
D3_Aftershock_ErraticMobility__TP12_GroupToGroup,D3_Aftershock_ErraticMobility,05_disaster,TP12,control,modificar_tp,no,no,si,scenarios/corpus_v2/05_disaster/D3_Aftershock_ErraticMobility__TP12_GroupToGroup.settings
D4_MedicalTriage_TwoClasses__TP01_Baseline,D4_MedicalTriage_TwoClasses,05_disaster,TP01,main,mantener,no,no,no,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP01_Baseline.settings
D4_MedicalTriage_TwoClasses__TP02_LowLoad,D4_MedicalTriage_TwoClasses,05_disaster,TP02,main,mantener,no,no,no,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP02_LowLoad.settings
D4_MedicalTriage_TwoClasses__TP03_ManySmall,D4_MedicalTriage_TwoClasses,05_disaster,TP03,main,mantener,no,no,no,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP03_ManySmall.settings
D4_MedicalTriage_TwoClasses__TP04_FewLarge,D4_MedicalTriage_TwoClasses,05_disaster,TP04,stress,mantener,no,no,no,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP04_FewLarge.settings
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,D4_MedicalTriage_TwoClasses,05_disaster,TP05,stress,mantener,no,no,no,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP05_CriticalTTL.settings
D4_MedicalTriage_TwoClasses__TP06_OneToMany,D4_MedicalTriage_TwoClasses,05_disaster,TP06,stress,mantener,no,no,no,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP06_OneToMany.settings
D4_MedicalTriage_TwoClasses__TP07_BurstWindow,D4_MedicalTriage_TwoClasses,05_disaster,TP07,main,mantener,no,no,no,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP07_BurstWindow.settings
D4_MedicalTriage_TwoClasses__TP08_HubTarget,D4_MedicalTriage_TwoClasses,05_disaster,TP08,main,mantener,no,no,no,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP08_HubTarget.settings
D4_MedicalTriage_TwoClasses__TP09_Bimodal,D4_MedicalTriage_TwoClasses,05_disaster,TP09,stress,mantener,no,no,no,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP09_Bimodal.settings
D4_MedicalTriage_TwoClasses__TP10_Storm,D4_MedicalTriage_TwoClasses,05_disaster,TP10,stress,mantener,no,no,no,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP10_Storm.settings
D4_MedicalTriage_TwoClasses__TP11_ManyToOne,D4_MedicalTriage_TwoClasses,05_disaster,TP11,stress,mantener,no,no,no,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP11_ManyToOne.settings
D4_MedicalTriage_TwoClasses__TP12_GroupToGroup,D4_MedicalTriage_TwoClasses,05_disaster,TP12,control,mantener,no,no,no,scenarios/corpus_v2/05_disaster/D4_MedicalTriage_TwoClasses__TP12_GroupToGroup.settings
D5_UAVMule_FastRoute_HelsinkiMedium__TP01_Baseline,D5_UAVMule_FastRoute_HelsinkiMedium,05_disaster,TP01,main,modificar_mapa,recortar_worldSize,no,si,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP01_Baseline.settings
D5_UAVMule_FastRoute_HelsinkiMedium__TP02_LowLoad,D5_UAVMule_FastRoute_HelsinkiMedium,05_disaster,TP02,main,modificar_mapa,recortar_worldSize,no,si,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP02_LowLoad.settings
D5_UAVMule_FastRoute_HelsinkiMedium__TP03_ManySmall,D5_UAVMule_FastRoute_HelsinkiMedium,05_disaster,TP03,main,modificar_mapa,recortar_worldSize,no,si,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP03_ManySmall.settings
D5_UAVMule_FastRoute_HelsinkiMedium__TP04_FewLarge,D5_UAVMule_FastRoute_HelsinkiMedium,05_disaster,TP04,stress,modificar_mapa,recortar_worldSize,no,si,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP04_FewLarge.settings
D5_UAVMule_FastRoute_HelsinkiMedium__TP05_CriticalTTL,D5_UAVMule_FastRoute_HelsinkiMedium,05_disaster,TP05,stress,modificar_mapa,recortar_worldSize,no,si,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP05_CriticalTTL.settings
D5_UAVMule_FastRoute_HelsinkiMedium__TP06_OneToMany,D5_UAVMule_FastRoute_HelsinkiMedium,05_disaster,TP06,stress,modificar_mapa,recortar_worldSize,no,si,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP06_OneToMany.settings
D5_UAVMule_FastRoute_HelsinkiMedium__TP07_BurstWindow,D5_UAVMule_FastRoute_HelsinkiMedium,05_disaster,TP07,main,modificar_mapa,recortar_worldSize,no,si,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP07_BurstWindow.settings
D5_UAVMule_FastRoute_HelsinkiMedium__TP08_HubTarget,D5_UAVMule_FastRoute_HelsinkiMedium,05_disaster,TP08,main,modificar_mapa,recortar_worldSize,no,si,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP08_HubTarget.settings
D5_UAVMule_FastRoute_HelsinkiMedium__TP09_Bimodal,D5_UAVMule_FastRoute_HelsinkiMedium,05_disaster,TP09,stress,modificar_mapa,recortar_worldSize,no,si,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP09_Bimodal.settings
D5_UAVMule_FastRoute_HelsinkiMedium__TP10_Storm,D5_UAVMule_FastRoute_HelsinkiMedium,05_disaster,TP10,stress,modificar_mapa,recortar_worldSize,no,si,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP10_Storm.settings
D5_UAVMule_FastRoute_HelsinkiMedium__TP11_ManyToOne,D5_UAVMule_FastRoute_HelsinkiMedium,05_disaster,TP11,stress,modificar_mapa,recortar_worldSize,no,si,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP11_ManyToOne.settings
D5_UAVMule_FastRoute_HelsinkiMedium__TP12_GroupToGroup,D5_UAVMule_FastRoute_HelsinkiMedium,05_disaster,TP12,control,modificar_mapa,recortar_worldSize,no,si,scenarios/corpus_v2/05_disaster/D5_UAVMule_FastRoute_HelsinkiMedium__TP12_GroupToGroup.settings
D6_ShortTtlCritical_5to10min__TP01_Baseline,D6_ShortTtlCritical_5to10min,05_disaster,TP01,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP01_Baseline.settings
D6_ShortTtlCritical_5to10min__TP02_LowLoad,D6_ShortTtlCritical_5to10min,05_disaster,TP02,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP02_LowLoad.settings
D6_ShortTtlCritical_5to10min__TP03_ManySmall,D6_ShortTtlCritical_5to10min,05_disaster,TP03,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP03_ManySmall.settings
D6_ShortTtlCritical_5to10min__TP04_FewLarge,D6_ShortTtlCritical_5to10min,05_disaster,TP04,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP04_FewLarge.settings
D6_ShortTtlCritical_5to10min__TP05_CriticalTTL,D6_ShortTtlCritical_5to10min,05_disaster,TP05,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP05_CriticalTTL.settings
D6_ShortTtlCritical_5to10min__TP06_OneToMany,D6_ShortTtlCritical_5to10min,05_disaster,TP06,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP06_OneToMany.settings
D6_ShortTtlCritical_5to10min__TP07_BurstWindow,D6_ShortTtlCritical_5to10min,05_disaster,TP07,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP07_BurstWindow.settings
D6_ShortTtlCritical_5to10min__TP08_HubTarget,D6_ShortTtlCritical_5to10min,05_disaster,TP08,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP08_HubTarget.settings
D6_ShortTtlCritical_5to10min__TP09_Bimodal,D6_ShortTtlCritical_5to10min,05_disaster,TP09,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP09_Bimodal.settings
D6_ShortTtlCritical_5to10min__TP10_Storm,D6_ShortTtlCritical_5to10min,05_disaster,TP10,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP10_Storm.settings
D6_ShortTtlCritical_5to10min__TP11_ManyToOne,D6_ShortTtlCritical_5to10min,05_disaster,TP11,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP11_ManyToOne.settings
D6_ShortTtlCritical_5to10min__TP12_GroupToGroup,D6_ShortTtlCritical_5to10min,05_disaster,TP12,control,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D6_ShortTtlCritical_5to10min__TP12_GroupToGroup.settings
D7_HighLoad_TrafficStorm__TP01_Baseline,D7_HighLoad_TrafficStorm,05_disaster,TP01,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP01_Baseline.settings
D7_HighLoad_TrafficStorm__TP02_LowLoad,D7_HighLoad_TrafficStorm,05_disaster,TP02,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP02_LowLoad.settings
D7_HighLoad_TrafficStorm__TP03_ManySmall,D7_HighLoad_TrafficStorm,05_disaster,TP03,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP03_ManySmall.settings
D7_HighLoad_TrafficStorm__TP04_FewLarge,D7_HighLoad_TrafficStorm,05_disaster,TP04,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP04_FewLarge.settings
D7_HighLoad_TrafficStorm__TP05_CriticalTTL,D7_HighLoad_TrafficStorm,05_disaster,TP05,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP05_CriticalTTL.settings
D7_HighLoad_TrafficStorm__TP06_OneToMany,D7_HighLoad_TrafficStorm,05_disaster,TP06,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP06_OneToMany.settings
D7_HighLoad_TrafficStorm__TP07_BurstWindow,D7_HighLoad_TrafficStorm,05_disaster,TP07,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP07_BurstWindow.settings
D7_HighLoad_TrafficStorm__TP08_HubTarget,D7_HighLoad_TrafficStorm,05_disaster,TP08,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP08_HubTarget.settings
D7_HighLoad_TrafficStorm__TP09_Bimodal,D7_HighLoad_TrafficStorm,05_disaster,TP09,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP09_Bimodal.settings
D7_HighLoad_TrafficStorm__TP10_Storm,D7_HighLoad_TrafficStorm,05_disaster,TP10,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP10_Storm.settings
D7_HighLoad_TrafficStorm__TP11_ManyToOne,D7_HighLoad_TrafficStorm,05_disaster,TP11,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP11_ManyToOne.settings
D7_HighLoad_TrafficStorm__TP12_GroupToGroup,D7_HighLoad_TrafficStorm,05_disaster,TP12,control,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v2/05_disaster/D7_HighLoad_TrafficStorm__TP12_GroupToGroup.settings
D8_InfrastructureReturns_BackboneLinks__TP01_Baseline,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP01,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP01_Baseline.settings
D8_InfrastructureReturns_BackboneLinks__TP02_LowLoad,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP02,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP02_LowLoad.settings
D8_InfrastructureReturns_BackboneLinks__TP03_ManySmall,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP03,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP03_ManySmall.settings
D8_InfrastructureReturns_BackboneLinks__TP04_FewLarge,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP04,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP04_FewLarge.settings
D8_InfrastructureReturns_BackboneLinks__TP05_CriticalTTL,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP05,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP05_CriticalTTL.settings
D8_InfrastructureReturns_BackboneLinks__TP06_OneToMany,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP06,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP06_OneToMany.settings
D8_InfrastructureReturns_BackboneLinks__TP07_BurstWindow,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP07,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v2/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP07_BurstWindow.settings
