map_id,batch_target,source_type,anchor_id,archetype,generator_type,world_size_x,world_size_y,world_area,bbox_width,bbox_height,useful_area,useful_area_ratio,n_nodes,n_edges,total_road_length_m,road_density,avg_edge_length_m,median_edge_length_m,avg_degree,max_degree,dead_end_ratio,intersection_ratio,n_components,largest_component_ratio,bridge_edges_count,bridge_edges_ratio,articulation_points_count,articulation_points_ratio,graph_diameter_approx,avg_shortest_path_approx,circuity_approx,orientation_entropy,gridness_score,corridor_score,radial_score,partition_score,community_score,tree_like_score,supports_map_based,supports_route_movement_candidate,supports_cluster_overlay,supports_wdm_candidate,supports_bus_route_candidate,validation_status,feature_omissions,sampling_seed,validation_status_val,anchor_label,wkt_dir,roads_wkt,metadata_json,preview_png,generation_status
SYN_grid_none_1102,1200,synthetic,,urban_grid,grid,770,370,284900.0,720.0,320.0,230400.0,0.8087048087048087,171,314,12560.0,0.0011021411021411,40.0,40.0,3.6725,4,0.0,0.9766,1,1.0,0,0.0,0,0.0,1920.0,358.75,1.2242,0.9993,1.0,4.5,0.5644,0.0,0.8248,0.2707,yes,yes,no,yes,no,PASS,,1582295160,PASS,,batch_1200/wkt/map_1102,batch_1200/wkt/map_1102/roads.wkt,batch_1200/wkt/map_1102/metadata.json,previews/SYN_grid_none_1102.png,OK
SYN_grid_none_1124,1200,synthetic,,urban_grid,grid,1130,530,598900.0,1080.0,480.0,518400.0,0.8655869093337786,171,314,18840.0,0.0005242945399899,60.0,60.0,3.6725,4,0.0,0.9766,1,1.0,0,0.0,0,0.0,2880.0,545.62,1.2177,0.9993,1.0,4.5,0.5644,0.0,0.8248,0.2707,yes,yes,no,yes,no,PASS,,299704341,PASS,,batch_1200/wkt/map_1124,batch_1200/wkt/map_1124/roads.wkt,batch_1200/wkt/map_1124/metadata.json,previews/SYN_grid_none_1124.png,OK
SYN_grid_none_1148,1200,synthetic,,urban_grid,grid,1490,690,1028100.0,1440.0,640.0,921600.0,0.896410854975197,171,314,25120.0,0.0003054177609181,80.0,80.0,3.6725,4,0.0,0.9766,1,1.0,0,0.0,0,0.0,3840.0,690.0,1.2165,0.9993,1.0,4.5,0.5644,0.0,0.8248,0.2707,yes,yes,no,yes,no,PASS,,3255168790,PASS,,batch_1200/wkt/map_1148,batch_1200/wkt/map_1148/roads.wkt,batch_1200/wkt/map_1148/metadata.json,previews/SYN_grid_none_1148.png,OK
SYN_grid_none_1172,1200,synthetic,,urban_grid,grid,1850,850,1572500.0,1800.0,800.0,1440000.0,0.9157392686804452,171,314,31400.0,0.0001996820349761,100.0,100.0,3.6725,4,0.0,0.9766,1,1.0,0,0.0,0,0.0,4800.0,896.88,1.2359,0.9993,1.0,4.5,0.5644,0.0,0.8248,0.2707,yes,yes,no,yes,no,PASS,,1753126008,PASS,,batch_1200/wkt/map_1172,batch_1200/wkt/map_1172/roads.wkt,batch_1200/wkt/map_1172/metadata.json,previews/SYN_grid_none_1172.png,OK
SYN_grid_none_1196,1200,synthetic,,urban_grid,grid,2210,1010,2232100.0,2160.0,960.0,2073600.0,0.9289906366202232,171,314,37680.0,0.0001406747009542,120.0,120.0,3.6725,4,0.0,0.9766,1,1.0,0,0.0,0,0.0,5760.0,1183.12,1.2394,0.9993,1.0,4.5,0.5644,0.0,0.8248,0.2707,yes,yes,no,yes,no,PASS,,1958754728,PASS,,batch_1200/wkt/map_1196,batch_1200/wkt/map_1196/roads.wkt,batch_1200/wkt/map_1196/metadata.json,previews/SYN_grid_none_1196.png,OK
SYN_hub_and_spoke_none_0019,100,synthetic,,hub_and_spoke,hub_and_spoke,350,341,119350.0,299.95,290.16,87033.12,0.7292260038793495,21,40,3926.76,0.0003351487222454,98.1691,82.5,3.8095,20,0.0,0.5238,1,1.0,0,0.0,0,0.0,300.0,199.47,1.3257,3.2516,0.275,1.0504,0.6311,0.0,0.6,0.25,yes,yes,no,no,no,PASS,,420123995,PASS,,batch_0100/wkt/map_0019,batch_0100/wkt/map_0019/roads.wkt,batch_0100/wkt/map_0019/metadata.json,previews/SYN_hub_and_spoke_none_0019.png,OK
SYN_hub_and_spoke_none_0048,100,synthetic,,hub_and_spoke,hub_and_spoke,350,335,117250.0,299.45,284.81,85287.88,0.7274019230946935,21,40,3926.23,0.0003411513859275,98.1557,82.5,3.8095,20,0.0,0.5238,1,1.0,0,0.0,0,0.0,300.0,182.75,1.4513,3.2023,0.275,1.0573,0.6315,0.0,0.6,0.25,yes,yes,no,no,no,PASS,,4227798613,PASS,,batch_0100/wkt/map_0048,batch_0100/wkt/map_0048/roads.wkt,batch_0100/wkt/map_0048/metadata.json,previews/SYN_hub_and_spoke_none_0048.png,OK
SYN_hub_and_spoke_none_0072,100,synthetic,,hub_and_spoke,hub_and_spoke,350,341,119350.0,299.93,290.22,87046.58,0.7293387386869193,21,40,3926.67,0.0003351487222454,98.1668,82.5,3.8095,20,0.0,0.5238,1,1.0,0,0.0,0,0.0,300.0,185.47,1.4141,3.3068,0.35,1.0779,0.63,0.0,0.6,0.25,yes,yes,no,no,no,PASS,,604914592,PASS,,batch_0100/wkt/map_0072,batch_0100/wkt/map_0072/roads.wkt,batch_0100/wkt/map_0072/metadata.json,previews/SYN_hub_and_spoke_none_0072.png,OK
SYN_hub_and_spoke_none_0102,200,synthetic,,hub_and_spoke,hub_and_spoke,350,340,119000.0,299.76,289.45,86764.17,0.7291107083339085,21,40,3926.88,0.0003361344537815,98.172,84.1082,3.8095,20,0.0,0.5238,1,1.0,0,0.0,0,0.0,300.0,198.85,1.4195,3.1211,0.275,1.0436,0.6307,0.0,0.55,0.25,yes,yes,no,no,no,PASS,,3596805610,PASS,,batch_0200/wkt/map_0102,batch_0200/wkt/map_0102/roads.wkt,batch_0200/wkt/map_0102/metadata.json,previews/SYN_hub_and_spoke_none_0102.png,OK
SYN_hub_and_spoke_none_0130,200,synthetic,,hub_and_spoke,hub_and_spoke,550,340,187000.0,499.85,289.12,144517.49,0.7728208165900836,42,81,8053.43,0.0004331550802139,99.4251,82.5,3.8571,21,0.0,0.5238,1,1.0,1,0.012346,2,0.047619,700.0,295.82,1.969,3.2057,0.2469,2.4846,0.5408,0.0,0.9877,0.2531,yes,yes,no,no,no,PASS,,2005269455,PASS,,batch_0200/wkt/map_0130,batch_0200/wkt/map_0130/roads.wkt,batch_0200/wkt/map_0130/metadata.json,previews/SYN_hub_and_spoke_none_0130.png,OK
SYN_hub_and_spoke_none_0165,200,synthetic,,hub_and_spoke,hub_and_spoke,750,340,255000.0,699.99,289.55,202677.94,0.7948154588170512,42,81,8253.24,0.0003176470588235,101.8918,82.5,3.8571,21,0.0,0.5238,1,1.0,1,0.012346,2,0.047619,1100.0,412.02,1.4933,3.2229,0.2469,6.7018,0.6355,0.0,0.9877,0.2531,yes,yes,no,no,no,PASS,,3044040251,PASS,,batch_0200/wkt/map_0165,batch_0200/wkt/map_0165/roads.wkt,batch_0200/wkt/map_0165/metadata.json,previews/SYN_hub_and_spoke_none_0165.png,OK
SYN_hub_and_spoke_none_0190,200,synthetic,,hub_and_spoke,hub_and_spoke,950,341,323950.0,899.32,290.97,261673.34,0.8077584324239481,42,81,8452.68,0.0002500385862015,104.3541,82.5,3.8571,21,0.0,0.5238,1,1.0,1,0.012346,2,0.047619,1500.0,541.55,1.283,3.2563,0.284,13.5787,0.7384,0.0,0.9877,0.2531,yes,yes,no,no,no,PASS,,759678227,PASS,,batch_0200/wkt/map_0190,batch_0200/wkt/map_0190/roads.wkt,batch_0200/wkt/map_0190/metadata.json,previews/SYN_hub_and_spoke_none_0190.png,OK
SYN_hub_and_spoke_none_0218,400,synthetic,,hub_and_spoke,hub_and_spoke,1150,341,392150.0,1099.71,291.0,320013.16,0.8160478457056152,42,81,8653.02,0.0002065536146882,106.8274,82.5,3.8571,21,0.0,0.5238,1,1.0,1,0.012346,2,0.047619,1900.0,580.86,1.2766,3.3357,0.321,23.0018,0.8025,0.0,0.5802,0.2531,yes,yes,no,no,no,PASS,,1099943960,PASS,,batch_0400/wkt/map_0218,batch_0400/wkt/map_0218/roads.wkt,batch_0400/wkt/map_0218/metadata.json,previews/SYN_hub_and_spoke_none_0218.png,OK
SYN_hub_and_spoke_none_0247,400,synthetic,,hub_and_spoke,hub_and_spoke,750,339,254250.0,699.6,288.33,201713.51,0.7933667880915182,63,122,12180.08,0.0004798426745329,99.8367,82.5,3.873,22,0.0,0.5238,1,1.0,2,0.016393,3,0.047619,700.0,380.37,1.7607,3.2158,0.2213,4.8646,0.5253,0.0,0.9836,0.2541,yes,yes,no,no,no,PASS,,1300606201,PASS,,batch_0400/wkt/map_0247,batch_0400/wkt/map_0247/roads.wkt,batch_0400/wkt/map_0247/metadata.json,previews/SYN_hub_and_spoke_none_0247.png,OK
SYN_hub_and_spoke_none_0269,400,synthetic,,hub_and_spoke,hub_and_spoke,1150,341,392150.0,1099.79,290.23,319187.81,0.8139431671907639,63,122,12579.69,0.0003111054443452,103.1122,82.5,3.873,22,0.0,0.5238,1,1.0,2,0.016393,3,0.047619,1100.0,613.52,1.4794,3.4488,0.2623,16.5309,0.4894,0.0,0.9836,0.2541,yes,yes,no,no,no,PASS,,3718572529,PASS,,batch_0400/wkt/map_0269,batch_0400/wkt/map_0269/roads.wkt,batch_0400/wkt/map_0269/metadata.json,previews/SYN_hub_and_spoke_none_0269.png,OK
SYN_hub_and_spoke_none_0296,400,synthetic,,hub_and_spoke,hub_and_spoke,1550,339,525450.0,1500.0,288.2,432293.57,0.8227111431101731,63,122,12979.56,0.0002321819392901,106.3898,82.5,3.873,22,0.0,0.5238,1,1.0,2,0.016393,3,0.047619,1500.0,808.3,1.3998,3.3365,0.2131,35.9498,0.4456,0.0,0.8033,0.2541,yes,yes,no,no,no,PASS,,3785542597,PASS,,batch_0400/wkt/map_0296,batch_0400/wkt/map_0296/roads.wkt,batch_0400/wkt/map_0296/metadata.json,previews/SYN_hub_and_spoke_none_0296.png,OK
SYN_hub_and_spoke_none_0334,400,synthetic,,hub_and_spoke,hub_and_spoke,1950,341,664950.0,1899.67,290.2,551282.77,0.8290589878418196,63,122,13379.77,0.0001834724415369,109.6703,82.5,3.873,22,0.0,0.5238,1,1.0,2,0.016393,3,0.047619,1900.0,875.4,1.3267,3.2224,0.2459,62.0888,0.416,0.0,0.8033,0.2541,yes,yes,no,no,no,PASS,,439319185,PASS,,batch_0400/wkt/map_0334,batch_0400/wkt/map_0334/roads.wkt,batch_0400/wkt/map_0334/metadata.json,previews/SYN_hub_and_spoke_none_0334.png,OK
SYN_hub_and_spoke_none_0367,400,synthetic,,hub_and_spoke,hub_and_spoke,650,623,404950.0,599.69,572.37,343247.25,0.8476287107124543,21,40,7853.18,9.877762686751451e-05,196.3295,165.0,3.8095,20,0.0,0.5238,1,1.0,0,0.0,0,0.0,600.0,411.16,1.2848,2.9477,0.2,1.054,0.6295,0.0,0.55,0.25,yes,yes,no,no,no,PASS,,3197613247,PASS,,batch_0400/wkt/map_0367,batch_0400/wkt/map_0367/roads.wkt,batch_0400/wkt/map_0367/metadata.json,previews/SYN_hub_and_spoke_none_0367.png,OK
SYN_hub_and_spoke_none_0389,400,synthetic,,hub_and_spoke,hub_and_spoke,650,625,406250.0,599.52,574.41,344370.19,0.8476804609118271,21,40,7852.82,9.846153846153846e-05,196.3204,165.0,3.8095,20,0.0,0.5238,1,1.0,0,0.0,0,0.0,600.0,379.2,1.4362,3.346,0.375,1.0611,0.6293,0.0,0.675,0.25,yes,yes,no,no,no,PASS,,2158994767,PASS,,batch_0400/wkt/map_0389,batch_0400/wkt/map_0389/roads.wkt,batch_0400/wkt/map_0389/metadata.json,previews/SYN_hub_and_spoke_none_0389.png,OK
SYN_hub_and_spoke_none_0406,600,synthetic,,hub_and_spoke,hub_and_spoke,650,624,405600.0,599.12,573.64,343679.91,0.8473370516971095,21,40,7853.24,9.861932938856015e-05,196.3311,165.0,3.8095,20,0.0,0.5238,1,1.0,0,0.0,0,0.0,600.0,422.49,1.2957,3.0215,0.2,1.0523,0.6308,0.0,0.675,0.25,yes,yes,no,no,no,PASS,,493673168,PASS,,batch_0600/wkt/map_0406,batch_0600/wkt/map_0406/roads.wkt,batch_0600/wkt/map_0406/metadata.json,previews/SYN_hub_and_spoke_none_0406.png,OK
SYN_hub_and_spoke_none_0436,600,synthetic,,hub_and_spoke,hub_and_spoke,650,621,403650.0,599.03,570.72,341875.74,0.8469608326525248,21,40,7852.84,9.909575126966432e-05,196.321,165.0,3.8095,20,0.0,0.5238,1,1.0,0,0.0,0,0.0,600.0,377.18,1.3036,3.1656,0.225,1.0513,0.6289,0.0,0.6,0.25,yes,yes,no,no,no,PASS,,2999122645,PASS,,batch_0600/wkt/map_0436,batch_0600/wkt/map_0436/roads.wkt,batch_0600/wkt/map_0436/metadata.json,previews/SYN_hub_and_spoke_none_0436.png,OK
SYN_hub_and_spoke_none_0460,600,synthetic,,hub_and_spoke,hub_and_spoke,849,633,537417.0,798.59,582.5,465178.46,0.8655819511389305,42,81,15905.61,0.0001507209485371,196.3656,165.0,3.8571,21,0.0,0.5238,1,1.0,1,0.012346,2,0.047619,1000.0,508.57,1.8789,3.3266,0.4321,1.396,0.5914,0.0,0.9877,0.2531,yes,yes,no,no,no,PASS,,1199092221,PASS,,batch_0600/wkt/map_0460,batch_0600/wkt/map_0460/roads.wkt,batch_0600/wkt/map_0460/metadata.json,previews/SYN_hub_and_spoke_none_0460.png,OK
SYN_hub_and_spoke_none_0489,600,synthetic,,hub_and_spoke,hub_and_spoke,1050,633,664650.0,999.57,582.68,582426.84,0.8762910440113748,42,81,16106.82,0.0001218686526743,198.8496,165.0,3.8571,21,0.0,0.5238,1,1.0,1,0.012346,2,0.047619,1400.0,572.74,1.6745,3.3716,0.284,2.4536,0.5337,0.0,0.9877,0.2531,yes,yes,no,no,no,PASS,,3534162777,PASS,,batch_0600/wkt/map_0489,batch_0600/wkt/map_0489/roads.wkt,batch_0600/wkt/map_0489/metadata.json,previews/SYN_hub_and_spoke_none_0489.png,OK
SYN_hub_and_spoke_none_0523,600,synthetic,,hub_and_spoke,hub_and_spoke,1249,634,791866.0,1198.9,583.29,699301.7,0.8831061087282345,42,81,16305.6,0.0001022900339198,201.3036,165.0,3.8571,21,0.0,0.5238,1,1.0,1,0.012346,2,0.047619,1800.0,690.74,1.5063,3.4289,0.3086,4.245,0.5463,0.0,0.9877,0.2531,yes,yes,no,no,no,PASS,,3762126961,PASS,,batch_0600/wkt/map_0523,batch_0600/wkt/map_0523/roads.wkt,batch_0600/wkt/map_0523/metadata.json,previews/SYN_hub_and_spoke_none_0523.png,OK
SYN_hub_and_spoke_none_0543,600,synthetic,,hub_and_spoke,hub_and_spoke,1449,625,905625.0,1398.68,574.75,803886.78,0.8876596573687373,42,81,16506.92,8.944099378881987e-05,203.7891,165.0,3.8571,21,0.0,0.5238,1,1.0,1,0.012346,2,0.047619,2200.0,872.52,1.4845,3.2687,0.2222,6.7409,0.6328,0.0,0.9877,0.2531,yes,yes,no,no,no,PASS,,2325048965,PASS,,batch_0600/wkt/map_0543,batch_0600/wkt/map_0543/roads.wkt,batch_0600/wkt/map_0543/metadata.json,previews/SYN_hub_and_spoke_none_0543.png,OK
SYN_hub_and_spoke_none_0569,600,synthetic,,hub_and_spoke,hub_and_spoke,1050,627,658350.0,999.71,576.37,576203.58,0.8752237800216404,63,122,23958.64,0.0001853117642591,196.3823,165.0,3.873,22,0.0,0.5238,1,1.0,2,0.016393,3,0.047619,1000.0,540.48,3.3312,3.439,0.2459,1.9682,0.5393,0.0,0.9836,0.2541,yes,yes,no,no,no,PASS,,1953483086,PASS,,batch_0600/wkt/map_0569,batch_0600/wkt/map_0569/roads.wkt,batch_0600/wkt/map_0569/metadata.json,previews/SYN_hub_and_spoke_none_0569.png,OK
SYN_hub_and_spoke_none_0596,600,synthetic,,hub_and_spoke,hub_and_spoke,1450,630,913500.0,1399.78,579.29,810874.19,0.8876564793684605,63,122,24359.33,0.0001335522714833,199.6666,165.0,3.873,22,0.0,0.5238,1,1.0,2,0.016393,3,0.047619,1400.0,759.33,2.073,3.5231,0.2459,4.9798,0.5234,0.0,0.9836,0.2541,yes,yes,no,no,no,PASS,,2404578621,PASS,,batch_0600/wkt/map_0596,batch_0600/wkt/map_0596/roads.wkt,batch_0600/wkt/map_0596/metadata.json,previews/SYN_hub_and_spoke_none_0596.png,OK
SYN_hub_and_spoke_none_0621,800,synthetic,,hub_and_spoke,hub_and_spoke,1849,626,1157474.0,1798.67,575.65,1035397.76,0.8945321973430364,63,122,24759.67,0.0001054019355942,202.9481,165.0,3.873,22,0.0,0.5238,1,1.0,2,0.016393,3,0.047619,1800.0,972.23,1.6316,3.0059,0.2131,9.5612,0.5167,0.0,0.9836,0.2541,yes,yes,no,no,no,PASS,,1084075412,PASS,,batch_0800/wkt/map_0621,batch_0800/wkt/map_0621/roads.wkt,batch_0800/wkt/map_0621/metadata.json,previews/SYN_hub_and_spoke_none_0621.png,OK
SYN_hub_and_spoke_none_0645,800,synthetic,,hub_and_spoke,hub_and_spoke,2250,625,1406250.0,2199.22,574.36,1263135.29,0.898229539720744,63,122,25159.77,8.675555555555556e-05,206.2276,165.0,3.873,22,0.0,0.5238,1,1.0,2,0.016393,3,0.047619,2200.0,1331.82,1.4169,3.2377,0.2131,16.271,0.4903,0.0,0.9836,0.2541,yes,yes,no,no,no,PASS,,3275318790,PASS,,batch_0800/wkt/map_0645,batch_0800/wkt/map_0645/roads.wkt,batch_0800/wkt/map_0645/metadata.json,previews/SYN_hub_and_spoke_none_0645.png,OK
SYN_hub_and_spoke_none_0671,800,synthetic,,hub_and_spoke,hub_and_spoke,1049,1000,1049000.0,998.82,949.42,948306.03,0.9040095605851473,21,40,13087.3,3.813155386081983e-05,327.1824,275.0,3.8095,20,0.0,0.5238,1,1.0,0,0.0,0,0.0,1000.0,694.73,1.3388,3.2764,0.2,1.0514,0.6291,0.0,0.6,0.25,yes,yes,no,no,no,PASS,,3839137639,PASS,,batch_0800/wkt/map_0671,batch_0800/wkt/map_0671/roads.wkt,batch_0800/wkt/map_0671/metadata.json,previews/SYN_hub_and_spoke_none_0671.png,OK
SYN_hub_and_spoke_none_0696,800,synthetic,,hub_and_spoke,hub_and_spoke,1049,988,1036412.0,998.55,937.35,935990.21,0.9031063070190132,21,40,13088.79,3.859469014253019e-05,327.2197,275.0,3.8095,20,0.0,0.5238,1,1.0,0,0.0,0,0.0,1000.0,601.11,1.2862,2.996,0.225,1.0876,0.6291,0.0,0.55,0.25,yes,yes,no,no,no,PASS,,1391933658,PASS,,batch_0800/wkt/map_0696,batch_0800/wkt/map_0696/roads.wkt,batch_0800/wkt/map_0696/metadata.json,previews/SYN_hub_and_spoke_none_0696.png,OK
SYN_hub_and_spoke_none_0735,800,synthetic,,hub_and_spoke,hub_and_spoke,1050,1007,1057350.0,999.45,956.6,956076.32,0.9042193376630596,21,40,13087.41,3.783042511940228e-05,327.1852,275.0,3.8095,20,0.0,0.5238,1,1.0,0,0.0,0,0.0,1000.0,555.81,1.3786,3.2807,0.375,1.0914,0.628,0.0,0.675,0.25,yes,yes,no,no,no,PASS,,2007053889,PASS,,batch_0800/wkt/map_0735,batch_0800/wkt/map_0735/roads.wkt,batch_0800/wkt/map_0735/metadata.json,previews/SYN_hub_and_spoke_none_0735.png,OK
SYN_hub_and_spoke_none_0754,800,synthetic,,hub_and_spoke,hub_and_spoke,1050,1015,1065750.0,999.33,964.94,964296.08,0.90480514011504,21,40,13089.19,3.753225428102275e-05,327.2296,275.0,3.8095,20,0.0,0.5238,1,1.0,0,0.0,0,0.0,1000.0,620.29,1.2043,3.0124,0.3,1.0152,0.6298,0.0,0.6,0.25,yes,yes,no,no,no,PASS,,3295941900,PASS,,batch_0800/wkt/map_0754,batch_0800/wkt/map_0754/roads.wkt,batch_0800/wkt/map_0754/metadata.json,previews/SYN_hub_and_spoke_none_0754.png,OK
SYN_hub_and_spoke_none_0786,800,synthetic,,hub_and_spoke,hub_and_spoke,1250,1017,1271250.0,1199.31,966.61,1159271.29,0.9119144871287282,42,81,26378.42,6.371681415929204e-05,325.6596,275.0,3.8571,21,0.0,0.5238,1,1.0,1,0.012346,2,0.047619,1400.0,792.72,1.8287,3.3458,0.2593,1.1489,0.6245,0.0,0.9877,0.2531,yes,yes,no,no,no,PASS,,1545993477,PASS,,batch_0800/wkt/map_0786,batch_0800/wkt/map_0786/roads.wkt,batch_0800/wkt/map_0786/metadata.json,previews/SYN_hub_and_spoke_none_0786.png,OK
SYN_hub_and_spoke_none_0806,1000,synthetic,,hub_and_spoke,hub_and_spoke,1450,1018,1476100.0,1399.63,967.6,1354276.13,0.9174690952144876,42,81,26577.57,5.487433100738432e-05,328.1181,275.0,3.8571,21,0.0,0.5238,1,1.0,1,0.012346,2,0.047619,1800.0,909.31,1.8178,3.414,0.284,1.5688,0.5687,0.0,0.9877,0.2531,yes,yes,no,no,no,PASS,,2127475996,PASS,,batch_1000/wkt/map_0806,batch_1000/wkt/map_0806/roads.wkt,batch_1000/wkt/map_0806/metadata.json,previews/SYN_hub_and_spoke_none_0806.png,OK
SYN_hub_and_spoke_none_0834,1000,synthetic,,hub_and_spoke,hub_and_spoke,1649,1008,1662192.0,1598.97,957.01,1530231.44,0.920610520974796,42,81,26776.32,4.873083253920125e-05,330.5719,275.0,3.8571,21,0.0,0.5238,1,1.0,1,0.012346,2,0.047619,2200.0,1019.64,2.1348,3.4478,0.2469,2.1763,0.5263,0.0,0.9877,0.2531,yes,yes,no,no,no,PASS,,3965600841,PASS,,batch_1000/wkt/map_0834,batch_1000/wkt/map_0834/roads.wkt,batch_1000/wkt/map_0834/metadata.json,previews/SYN_hub_and_spoke_none_0834.png,OK
SYN_hub_and_spoke_none_0855,1000,synthetic,,hub_and_spoke,hub_and_spoke,1849,1008,1863792.0,1798.48,957.3,1721681.07,0.9237517218651208,42,81,26977.33,4.345978521208376e-05,333.0534,275.0,3.8571,21,0.0,0.5238,1,1.0,1,0.012346,2,0.047619,2600.0,1131.08,1.6938,3.4612,0.2222,3.0692,0.5361,0.0,0.9877,0.2531,yes,yes,no,no,no,PASS,,4197566667,PASS,,batch_1000/wkt/map_0855,batch_1000/wkt/map_0855/roads.wkt,batch_1000/wkt/map_0855/metadata.json,previews/SYN_hub_and_spoke_none_0855.png,OK
SYN_hub_and_spoke_none_0877,1000,synthetic,,hub_and_spoke,hub_and_spoke,1449,1022,1480878.0,1398.99,971.11,1358574.1,0.9174112235920862,63,122,39666.98,8.238355894273532e-05,325.1392,275.0,3.873,22,0.0,0.5238,1,1.0,2,0.016393,3,0.047619,1400.0,903.21,1.9745,3.3849,0.3197,1.3422,0.5852,0.0,0.9836,0.2541,yes,yes,no,no,no,PASS,,346154359,PASS,,batch_1000/wkt/map_0877,batch_1000/wkt/map_0877/roads.wkt,batch_1000/wkt/map_0877/metadata.json,previews/SYN_hub_and_spoke_none_0877.png,OK
SYN_hub_and_spoke_none_0917,1000,synthetic,,hub_and_spoke,hub_and_spoke,1849,1023,1891527.0,1798.59,972.08,1748377.18,0.9243204963573004,63,122,40065.6,6.449815413684287e-05,328.4065,275.0,3.873,22,0.0,0.5238,1,1.0,2,0.016393,3,0.047619,1800.0,1078.49,2.4059,3.2816,0.2705,2.401,0.5289,0.0,0.9836,0.2541,yes,yes,no,no,no,PASS,,3529578388,PASS,,batch_1000/wkt/map_0917,batch_1000/wkt/map_0917/roads.wkt,batch_1000/wkt/map_0917/metadata.json,previews/SYN_hub_and_spoke_none_0917.png,OK
SYN_hub_and_spoke_none_0943,1000,synthetic,,hub_and_spoke,hub_and_spoke,2250,1009,2270250.0,2199.63,958.06,2107376.83,0.928257604349737,63,122,40466.39,5.3738575046801016e-05,331.6917,275.0,3.873,22,0.0,0.5238,1,1.0,2,0.016393,3,0.047619,2200.0,1252.97,1.9739,3.3018,0.2213,4.092,0.5254,0.0,0.9836,0.2541,yes,yes,no,no,no,PASS,,1464088450,PASS,,batch_1000/wkt/map_0943,batch_1000/wkt/map_0943/roads.wkt,batch_1000/wkt/map_0943/metadata.json,previews/SYN_hub_and_spoke_none_0943.png,OK
SYN_hub_and_spoke_none_0970,1000,synthetic,,hub_and_spoke,hub_and_spoke,2650,1016,2692400.0,2599.4,965.77,2510432.09,0.9324142368531588,63,122,40866.93,4.531273213489824e-05,334.9748,275.0,3.873,22,0.0,0.5238,1,1.0,2,0.016393,3,0.047619,2600.0,1470.34,1.8109,3.3659,0.2377,6.4598,0.5261,0.0,0.9836,0.2541,yes,yes,no,no,no,PASS,,2898096229,PASS,,batch_1000/wkt/map_0970,batch_1000/wkt/map_0970/roads.wkt,batch_1000/wkt/map_0970/metadata.json,previews/SYN_hub_and_spoke_none_0970.png,OK
SYN_hub_and_spoke_none_0995,1000,synthetic,,hub_and_spoke,hub_and_spoke,1448,1412,2044576.0,1397.63,1361.06,1902252.8,0.930389869828196,21,40,18322.31,1.956395849310566e-05,458.0576,385.0,3.8095,20,0.0,0.5238,1,1.0,0,0.0,0,0.0,1400.0,889.72,1.3714,3.3757,0.35,1.1032,0.63,0.0,0.6,0.25,yes,yes,no,no,no,PASS,,4028212190,PASS,,batch_1000/wkt/map_0995,batch_1000/wkt/map_0995/roads.wkt,batch_1000/wkt/map_0995/metadata.json,previews/SYN_hub_and_spoke_none_0995.png,OK
SYN_hub_and_spoke_none_1016,1200,synthetic,,hub_and_spoke,hub_and_spoke,1450,1397,2025650.0,1399.87,1346.27,1884605.31,0.9303706499768382,21,40,18324.9,1.974674795744576e-05,458.1226,385.0,3.8095,20,0.0,0.5238,1,1.0,0,0.0,0,0.0,1400.0,931.71,1.2761,3.0649,0.275,1.0637,0.6296,0.0,0.6,0.25,yes,yes,no,no,no,PASS,,3347384708,PASS,,batch_1200/wkt/map_1016,batch_1200/wkt/map_1016/roads.wkt,batch_1200/wkt/map_1016/metadata.json,previews/SYN_hub_and_spoke_none_1016.png,OK
SYN_hub_and_spoke_none_1044,1200,synthetic,,hub_and_spoke,hub_and_spoke,1449,1391,2015559.0,1398.17,1340.83,1874701.88,0.9301151106747696,21,40,18325.21,1.984561106869112e-05,458.1303,385.0,3.8095,20,0.0,0.5238,1,1.0,0,0.0,0,0.0,1400.0,874.54,1.3286,3.1747,0.225,1.0506,0.6299,0.0,0.625,0.25,yes,yes,no,no,no,PASS,,4130276328,PASS,,batch_1200/wkt/map_1044,batch_1200/wkt/map_1044/roads.wkt,batch_1200/wkt/map_1044/metadata.json,previews/SYN_hub_and_spoke_none_1044.png,OK
SYN_hub_and_spoke_none_1074,1200,synthetic,,hub_and_spoke,hub_and_spoke,1450,1407,2040150.0,1399.48,1356.02,1897721.22,0.9301871052459266,21,40,18321.31,1.9606401490086516e-05,458.0327,385.0,3.8095,20,0.0,0.5238,1,1.0,0,0.0,0,0.0,1400.0,875.96,1.3453,2.946,0.375,1.0753,0.6286,0.0,0.55,0.25,yes,yes,no,no,no,PASS,,1097158347,PASS,,batch_1200/wkt/map_1074,batch_1200/wkt/map_1074/roads.wkt,batch_1200/wkt/map_1074/metadata.json,previews/SYN_hub_and_spoke_none_1074.png,OK
SYN_hub_and_spoke_none_1105,1200,synthetic,,hub_and_spoke,hub_and_spoke,1648,1409,2322032.0,1597.67,1358.51,2170448.08,0.9347192798318158,42,81,36846.56,3.4883240196517533e-05,454.8958,385.0,3.8571,21,0.0,0.5238,1,1.0,1,0.012346,2,0.047619,1800.0,1125.77,1.8827,3.4997,0.284,1.0762,0.6341,0.0,0.9877,0.2531,yes,yes,no,no,no,PASS,,2435586835,PASS,,batch_1200/wkt/map_1105,batch_1200/wkt/map_1105/roads.wkt,batch_1200/wkt/map_1105/metadata.json,previews/SYN_hub_and_spoke_none_1105.png,OK
